,anomalyExtent,_time,epoc
397,15.243594400000001,2019-02-14T16:39:21.662351Z,1550180361.0
398,15.533830199999977,2019-02-14T17:39:21.662351Z,1550183961.0
399,15.467892900000004,2019-02-14T18:39:21.662351Z,1550187561.0
400,15.497092000000004,2019-02-14T19:39:21.662351Z,1550191161.0
401,15.575491499999993,2019-02-14T20:39:21.662351Z,1550194761.0
402,15.504978999999986,2019-02-14T21:39:21.662351Z,1550198361.0
403,15.792022199999986,2019-02-14T22:39:21.662351Z,1550201961.0
404,15.858435699999996,2019-02-14T23:39:21.662351Z,1550205561.0
405,15.884989099999979,2019-02-15T00:39:21.662351Z,1550209161.0
406,15.873853399999996,2019-02-15T01:39:21.662351Z,1550212761.0
407,16.03975179999997,2019-02-15T02:39:21.662351Z,1550216361.0
408,15.95044959999998,2019-02-15T03:39:21.662351Z,1550219961.0
409,16.056588099999992,2019-02-15T04:39:21.662351Z,1550223561.0
410,16.220581299999957,2019-02-15T05:39:21.662351Z,1550227161.0
411,16.015740700000002,2019-02-15T06:39:21.662351Z,1550230761.0
412,15.760160400000013,2019-02-15T07:39:21.662351Z,1550234361.0
413,15.802026899999982,2019-02-15T08:39:21.662351Z,1550237961.0
414,15.537004899999994,2019-02-15T09:39:21.662351Z,1550241561.0
415,15.558636400000006,2019-02-15T10:39:21.662351Z,1550245161.0
416,15.586048900000003,2019-02-15T11:39:21.662351Z,1550248761.0
417,15.399781600000006,2019-02-15T12:39:21.662351Z,1550252361.0
418,15.314614799999982,2019-02-15T13:39:21.662351Z,1550255961.0
419,15.526479199999978,2019-02-15T14:39:21.662351Z,1550259561.0
420,15.475421000000006,2019-02-15T15:39:21.662351Z,1550263161.0
421,15.49702569999999,2019-02-15T16:39:21.662351Z,1550266761.0
422,15.391603999999996,2019-02-15T17:39:21.662351Z,1550270361.0
423,15.371029799999969,2019-02-15T18:39:21.662351Z,1550273961.0
424,15.370416099999995,2019-02-15T19:39:21.662351Z,1550277561.0
425,15.588335299999978,2019-02-15T20:39:21.662351Z,1550281161.0
426,15.763600099999985,2019-02-15T21:39:21.662351Z,1550284761.0
427,15.904825399999988,2019-02-15T22:39:21.662351Z,1550288361.0
428,15.961526299999997,2019-02-15T23:39:21.662351Z,1550291961.0
429,15.856309199999965,2019-02-16T00:39:21.662351Z,1550295561.0
430,15.927214299999969,2019-02-16T01:39:21.662351Z,1550299161.0
431,15.891312399999999,2019-02-16T02:39:21.662351Z,1550302761.0
432,15.971931199999966,2019-02-16T03:39:21.662351Z,1550306361.0
433,15.855101599999978,2019-02-16T04:39:21.662351Z,1550309961.0
434,16.03467299999999,2019-02-16T05:39:21.662351Z,1550313561.0
435,15.999409500000008,2019-02-16T06:39:21.662351Z,1550317161.0
436,15.910407299999969,2019-02-16T07:39:21.662351Z,1550320761.0
437,16.13531439999999,2019-02-16T08:39:21.662351Z,1550324361.0
438,16.317721199999987,2019-02-16T09:39:21.662351Z,1550327961.0
439,16.262755899999995,2019-02-16T10:39:21.662351Z,1550331561.0
440,16.233546399999987,2019-02-16T11:39:21.662351Z,1550335161.0
441,16.183988799999973,2019-02-16T12:39:21.662351Z,1550338761.0
442,16.48927079999998,2019-02-16T13:39:21.662351Z,1550342361.0
443,16.630340099999977,2019-02-16T14:39:21.662351Z,1550345961.0
444,16.778471099999983,2019-02-16T15:39:21.662351Z,1550349561.0
445,16.955329900000002,2019-02-16T16:39:21.662351Z,1550353161.0
446,16.982361899999994,2019-02-16T17:39:21.662351Z,1550356761.0
447,17.211614999999988,2019-02-16T18:39:21.662351Z,1550360361.0
448,17.19382989999999,2019-02-16T19:39:21.662351Z,1550363961.0
449,17.183944599999982,2019-02-16T20:39:21.662351Z,1550367561.0
450,17.296916599999967,2019-02-16T21:39:21.662351Z,1550371161.0
451,17.477566399999994,2019-02-16T22:39:21.662351Z,1550374761.0
452,17.422976999999968,2019-02-16T23:39:21.662351Z,1550378361.0
453,17.45313529999998,2019-02-17T00:39:21.662351Z,1550381961.0
454,17.620571699999964,2019-02-17T01:39:21.662351Z,1550385561.0
455,17.501166499999975,2019-02-17T02:39:21.662351Z,1550389161.0
456,17.71043199999999,2019-02-17T03:39:21.662351Z,1550392761.0
457,17.864100699999987,2019-02-17T04:39:21.662351Z,1550396361.0
458,17.72508709999999,2019-02-17T05:39:21.662351Z,1550399961.0
459,17.65437929999998,2019-02-17T06:39:21.662351Z,1550403561.0
460,17.844691000000005,2019-02-17T07:39:21.662351Z,1550407161.0
461,17.742511400000005,2019-02-17T08:39:21.662351Z,1550410761.0
462,17.520698299999985,2019-02-17T09:39:21.662351Z,1550414361.0
463,17.331252400000004,2019-02-17T10:39:21.662351Z,1550417961.0
464,17.19537159999998,2019-02-17T11:39:21.662351Z,1550421561.0
465,17.3393991,2019-02-17T12:39:21.662351Z,1550425161.0
466,17.298158199999982,2019-02-17T13:39:21.662351Z,1550428761.0
467,17.153319900000007,2019-02-17T14:39:21.662351Z,1550432361.0
468,16.918195099999984,2019-02-17T15:39:21.662351Z,1550435961.0
469,16.864575299999977,2019-02-17T16:39:21.662351Z,1550439561.0
470,16.673593099999998,2019-02-17T17:39:21.662351Z,1550443161.0
471,16.941082499999986,2019-02-17T18:39:21.662351Z,1550446761.0
472,16.692101899999976,2019-02-17T19:39:21.662351Z,1550450361.0
473,16.84274979999997,2019-02-17T20:39:21.662351Z,1550453961.0
474,17.057752999999984,2019-02-17T21:39:21.662351Z,1550457561.0
475,16.854686999999977,2019-02-17T22:39:21.662351Z,1550461161.0
476,17.15958650000001,2019-02-17T23:39:21.662351Z,1550464761.0
477,16.963273000000008,2019-02-18T00:39:21.662351Z,1550468361.0
478,17.1203054,2019-02-18T01:39:21.662351Z,1550471961.0
479,16.920577099999996,2019-02-18T02:39:21.662351Z,1550475561.0
480,17.074201399999986,2019-02-18T03:39:21.662351Z,1550479161.0
481,17.221013399999997,2019-02-18T04:39:21.662351Z,1550482761.0
482,17.057054299999997,2019-02-18T05:39:21.662351Z,1550486361.0
483,16.9243514,2019-02-18T06:39:21.662351Z,1550489961.0
484,16.82026240000001,2019-02-18T07:39:21.662351Z,1550493561.0
485,16.86187610000001,2019-02-18T08:39:21.662351Z,1550497161.0
486,17.04514409999998,2019-02-18T09:39:21.662351Z,1550500761.0
487,17.37292679999998,2019-02-18T10:39:21.662351Z,1550504361.0
488,17.635855799999966,2019-02-18T11:39:21.662351Z,1550507961.0
489,17.553819699999984,2019-02-18T12:39:21.662351Z,1550511561.0
490,17.53988119999996,2019-02-18T13:39:21.662351Z,1550515161.0
491,17.53872549999999,2019-02-18T14:39:21.662351Z,1550518761.0
492,17.513930699999996,2019-02-18T15:39:21.662351Z,1550522361.0
493,17.537585699999987,2019-02-18T16:39:21.662351Z,1550525961.0
494,17.810878799999976,2019-02-18T17:39:21.662351Z,1550529561.0
495,17.9163785,2019-02-18T18:39:21.662351Z,1550533161.0
496,18.235461500000007,2019-02-18T19:39:21.662351Z,1550536761.0
497,18.486242400000002,2019-02-18T20:39:21.662351Z,1550540361.0
498,18.56746709999998,2019-02-18T21:39:21.662351Z,1550543961.0
499,18.435400199999997,2019-02-18T22:39:21.662351Z,1550547561.0
500,18.461523899999996,2019-02-18T23:39:21.662351Z,1550551161.0
501,18.47414559999998,2019-02-19T00:39:21.662351Z,1550554761.0
502,18.476316699999977,2019-02-19T01:39:21.662351Z,1550558361.0
503,18.571830900000002,2019-02-19T02:39:21.662351Z,1550561961.0
504,18.440087099999992,2019-02-19T03:39:21.662351Z,1550565561.0
505,18.41898269999998,2019-02-19T04:39:21.662351Z,1550569161.0
506,18.373607299999968,2019-02-19T05:39:21.662351Z,1550572761.0
507,18.50593750000001,2019-02-19T06:39:21.662351Z,1550576361.0
508,18.444159699999993,2019-02-19T07:39:21.662351Z,1550579961.0
509,18.31253640000002,2019-02-19T08:39:21.662351Z,1550583561.0
510,18.21281019999997,2019-02-19T09:39:21.662351Z,1550587161.0
511,18.385528699999973,2019-02-19T10:39:21.662351Z,1550590761.0
512,18.468197499999995,2019-02-19T11:39:21.662351Z,1550594361.0
513,18.484350099999993,2019-02-19T12:39:21.662351Z,1550597961.0
514,18.50210119999999,2019-02-19T13:39:21.662351Z,1550601561.0
515,18.545018799999973,2019-02-19T14:39:21.662351Z,1550605161.0
516,18.3094379,2019-02-19T15:39:21.662351Z,1550608761.0
517,18.334453499999988,2019-02-19T16:39:21.662351Z,1550612361.0
518,18.39141879999996,2019-02-19T17:39:21.662351Z,1550615961.0
519,18.310446499999976,2019-02-19T18:39:21.662351Z,1550619561.0
520,18.190686299999975,2019-02-19T19:39:21.662351Z,1550623161.0
521,18.206358499999986,2019-02-19T20:39:21.662351Z,1550626761.0
522,18.205370199999997,2019-02-19T21:39:21.662351Z,1550630361.0
523,18.26790540000001,2019-02-19T22:39:21.662351Z,1550633961.0
524,18.238073000000007,2019-02-19T23:39:21.662351Z,1550637561.0
525,18.37004319999999,2019-02-20T00:39:21.662351Z,1550641161.0
526,18.319410999999995,2019-02-20T01:39:21.662351Z,1550644761.0
527,18.082548799999977,2019-02-20T02:39:21.662351Z,1550648361.0
528,17.947701699999975,2019-02-20T03:39:21.662351Z,1550651961.0
529,17.794933999999976,2019-02-20T04:39:21.662351Z,1550655561.0
530,17.680243599999976,2019-02-20T05:39:21.662351Z,1550659161.0
531,17.458189199999985,2019-02-20T06:39:21.662351Z,1550662761.0
532,17.36989529999999,2019-02-20T07:39:21.662351Z,1550666361.0
533,17.18029569999998,2019-02-20T08:39:21.662351Z,1550669961.0
534,17.407284499999996,2019-02-20T09:39:21.662351Z,1550673561.0
535,17.527879699999993,2019-02-20T10:39:21.662351Z,1550677161.0
536,17.737906900000006,2019-02-20T11:39:21.662351Z,1550680761.0
537,17.998394099999977,2019-02-20T12:39:21.662351Z,1550684361.0
538,18.00329569999996,2019-02-20T13:39:21.662351Z,1550687961.0
539,17.870495400000003,2019-02-20T14:39:21.662351Z,1550691561.0
540,18.060258999999995,2019-02-20T15:39:21.662351Z,1550695161.0
541,18.112152799999983,2019-02-20T16:39:21.662351Z,1550698761.0
542,18.409792099999997,2019-02-20T17:39:21.662351Z,1550702361.0
543,18.442615900000014,2019-02-20T18:39:21.662351Z,1550705961.0
544,18.453194599999982,2019-02-20T19:39:21.662351Z,1550709561.0
545,18.712721399999985,2019-02-20T20:39:21.662351Z,1550713161.0
546,18.496247500000003,2019-02-20T21:39:21.662351Z,1550716761.0
547,18.548529299999977,2019-02-20T22:39:21.662351Z,1550720361.0
548,18.49795729999996,2019-02-20T23:39:21.662351Z,1550723961.0
549,18.508365699999977,2019-02-21T00:39:21.662351Z,1550727561.0
550,18.431008899999988,2019-02-21T01:39:21.662351Z,1550731161.0
551,18.534576599999973,2019-02-21T02:39:21.662351Z,1550734761.0
552,18.686924199999986,2019-02-21T03:39:21.662351Z,1550738361.0
553,18.725093599999973,2019-02-21T04:39:21.662351Z,1550741961.0
554,18.62223949999997,2019-02-21T05:39:21.662351Z,1550745561.0
555,18.755748099999998,2019-02-21T06:39:21.662351Z,1550749161.0
556,18.589872399999983,2019-02-21T07:39:21.662351Z,1550752761.0
557,18.45233799999999,2019-02-21T08:39:21.662351Z,1550756361.0
558,18.417540999999993,2019-02-21T09:39:21.662351Z,1550759961.0
559,18.14038949999999,2019-02-21T10:39:21.662351Z,1550763561.0
560,18.180225099999994,2019-02-21T11:39:21.662351Z,1550767161.0
561,18.046205199999967,2019-02-21T12:39:21.662351Z,1550770761.0
562,18.181757199999986,2019-02-21T13:39:21.662351Z,1550774361.0
563,18.347451199999988,2019-02-21T14:39:21.662351Z,1550777961.0
564,18.35286899999999,2019-02-21T15:39:21.662351Z,1550781561.0
565,18.14438029999996,2019-02-21T16:39:21.662351Z,1550785161.0
566,18.063194299999985,2019-02-21T17:39:21.662351Z,1550788761.0
567,17.950550699999972,2019-02-21T18:39:21.662351Z,1550792361.0
